sede;facultad;programa_estudio;modalidad_estudio;curso;ciclo;grupo;creditos;horas_teoricas;horas_practicas;sumilla;unidad;titulo_unidad;ra_unitario;sesion;ra_sesion;aprendizaje_autonomo;referencias_bibliograficas;enlaces_internet
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Integración ética y servicio de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 2;Documenta un recurso técnico relacionado con salud pública y epidemiología en la sesión 2 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 62 y registra reflexión breve sobre servicio, integridad y mejora continua.;Brunner L. Enfermería médico quirúrgica. Wolters Kluwer 2019;https://www.paho.org/es
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Aplicación en contexto institucional de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 3;Resuelve un informe breve relacionado con salud pública y epidemiología en la sesión 3 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 63 y registra reflexión breve sobre servicio, integridad y mejora continua.;OPS. Salud pública y atención primaria. OPS 2022;https://www.minsa.gob.pe
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Cierre y transferencia profesional de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 4;Clasifica una decisión profesional relacionado con salud pública y epidemiología en la sesión 4 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 64 y registra reflexión breve sobre servicio, integridad y mejora continua.;Potter P. Fundamentos de enfermería. Elsevier 2021;https://www.cdc.gov
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Evaluación y mejora continua de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 5;Prioriza una simulación académica relacionado con salud pública y epidemiología en la sesión 5 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 65 y registra reflexión breve sobre servicio, integridad y mejora continua.;Guyton A. Tratado de fisiología médica. Elsevier 2021;https://www.icn.ch
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Gestión de riesgos y calidad de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 6;Modela un caso aplicado relacionado con salud pública y epidemiología en la sesión 6 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 66 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kozier B. Fundamentos de enfermería. Pearson 2018;https://www.who.int/es
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Integración ética y servicio de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 7;Propone un procedimiento clave relacionado con salud pública y epidemiología en la sesión 7 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 67 y registra reflexión breve sobre servicio, integridad y mejora continua.;Brunner L. Enfermería médico quirúrgica. Wolters Kluwer 2019;https://www.paho.org/es
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Aplicación en contexto institucional de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 8;Integra un problema contextualizado relacionado con salud pública y epidemiología en la sesión 8 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 68 y registra reflexión breve sobre servicio, integridad y mejora continua.;OPS. Salud pública y atención primaria. OPS 2022;https://www.minsa.gob.pe
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Cierre y transferencia profesional de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 9;Calcula una evidencia de aprendizaje relacionado con salud pública y epidemiología en la sesión 9 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 69 y registra reflexión breve sobre servicio, integridad y mejora continua.;Potter P. Fundamentos de enfermería. Elsevier 2021;https://www.cdc.gov
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Evaluación y mejora continua de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 10;Diagnostica un escenario institucional relacionado con salud pública y epidemiología en la sesión 10 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 70 y registra reflexión breve sobre servicio, integridad y mejora continua.;Guyton A. Tratado de fisiología médica. Elsevier 2021;https://www.icn.ch
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Gestión de riesgos y calidad de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 11;Planifica una práctica guiada relacionado con salud pública y epidemiología en la sesión 11 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 71 y registra reflexión breve sobre servicio, integridad y mejora continua.;Kozier B. Fundamentos de enfermería. Pearson 2018;https://www.who.int/es
Juliaca;Facultad de Ciencias de la Salud;Enfermería;Presencial;Salud Pública y Epidemiología;VI;B;4;3;2;El curso estudia determinantes sociales, vigilancia epidemiológica, promoción de la salud y prevención de enfermedades, orientando intervenciones comunitarias con equidad y enfoque preventivo.;Unidad IV;Integración ética y servicio de Salud Pública y Epidemiología;Desarrolla competencias de la Unidad IV aplicando fundamentos de Salud Pública y Epidemiología para resolver situaciones académicas y profesionales con rigor técnico, ética cristiana adventista y vocación de servicio.;Sesión 12;Configura un recurso técnico relacionado con salud pública y epidemiología en la sesión 12 de la Unidad IV, usando criterios verificables y evidencia documentada.;Revisa lectura asignada, elabora ficha de aplicación sobre Salud Pública y Epidemiología, resuelve actividad individual 72 y registra reflexión breve sobre servicio, integridad y mejora continua.;Brunner L. Enfermería médico quirúrgica. Wolters Kluwer 2019;https://www.paho.org/es
